Record Id,Deal Name.id,Deal Name,Stage,Stage Duration (Calendar Days),Modified By.id,Modified By,Modified Time,Amount,Probability (%),Expected Revenue,Closing Date,Last Activity Time,Moved To
zcrm_6221978000096486061,zcrm_6221978000075329102,Loan Officer (Nationwide) Cross Country,Closed Lost,,zcrm_6221978000000914023,Steve Perry,2025-07-25 13:23:33,,0,,2025-07-17,2025-07-25 13:23:33,
zcrm_6221978000096486076,zcrm_6221978000061652526,Product Manager (Vermont) NLG,Closed Lost,,zcrm_6221978000000914023,Steve Perry,2025-07-25 13:23:43,,0,,2025-01-16,2025-07-25 13:23:43,
zcrm_6221978000096684070,zcrm_6221978000096684068,Advisor (Kansas City) Buttonwood Financial Group,Meeting Booked,3,zcrm_6221978000000914023,Steve Perry,2025-07-28 12:55:01,,33,,2025-07-30,2025-07-31 13:09:49,Meetings Completed
zcrm_6221978000096696038,zcrm_6221978000094841025,Advisor (Minneapolis) BGM Wealth,Awaiting Contract Signature,,zcrm_6221978000000914023,Steve Perry,2025-07-28 19:27:31,,50,,2025-07-14,2025-07-28 19:27:31,
zcrm_6221978000096924001,zcrm_6221978000091080194,Client Service Associate (Tennessee) Highland Rim Wealth Management,Past Client,,zcrm_6221978000000914023,Steve Perry,2025-07-29 20:46:54,,0,,2025-06-16,2025-07-29 20:46:54,
zcrm_6221978000096924016,zcrm_6221978000078801192,Service Advisor - (Los Angeles) Confidence Wealth Management,Closed Lost,,zcrm_6221978000000914023,Steve Perry,2025-07-29 21:03:11,,0,,2025-03-27,2025-07-29 21:03:11,
zcrm_6221978000096924075,zcrm_6221978000096684068,Advisor (Kansas City) Buttonwood Financial Group,Meetings Completed,0,zcrm_6221978000000914023,Steve Perry,2025-07-31 13:09:49,,36,,2025-07-30,2025-07-31 13:10:40,Deferred
zcrm_6221978000096924097,zcrm_6221978000096684068,Advisor (Kansas City) Buttonwood Financial Group,Deferred,,zcrm_6221978000000914023,Steve Perry,2025-07-31 13:10:40,,10,,2026-01-06,2025-07-31 13:10:40,
zcrm_6221978000096943025,zcrm_6221978000088882178,"Financial Advisor (Minneapolis, MN) Cedrus Wealth Group",Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-07-30 11:34:54,,10,,2025-09-01,2025-07-30 11:34:54,
zcrm_6221978000097427075,zcrm_6221978000067099110,Financial Advisor - All Things Financial,Awaiting Contract Signature,23,zcrm_6221978000000914023,Steve Perry,2025-08-04 17:48:07,,50,,2025-04-01,2025-08-27 17:39:43,Awaiting Deposit Payment
zcrm_6221978000097427145,zcrm_6221978000097427143,Life Agent (Kansas City) MidAmerican Wealth,Meeting Booked,0,zcrm_6221978000000914023,Steve Perry,2025-08-04 17:55:49,,33,,2025-08-04,2025-08-04 18:39:21,Meetings Completed
zcrm_6221978000097427194,zcrm_6221978000097427143,Life Agent (Kansas City) MidAmerican Wealth,Meetings Completed,1,zcrm_6221978000000914023,Steve Perry,2025-08-04 18:39:21,,36,,2025-08-04,2025-08-05 10:04:50,Awaiting Contract Signature
zcrm_6221978000097427209,zcrm_6221978000097427143,Life Agent (Kansas City) MidAmerican Wealth,Awaiting Contract Signature,22,zcrm_6221978000000914023,Steve Perry,2025-08-05 10:04:50,,50,,2025-08-04,2025-08-28 00:17:54,Awaiting Deposit Payment
zcrm_6221978000097484044,zcrm_6221978000097484042,"Advisor (Pensecola, FL) American Heritage Financial",Closed Lost,,zcrm_6221978000000914023,Steve Perry,2025-08-06 12:45:38,,0,,2025-08-06,2025-08-06 12:45:38,
zcrm_6221978000097484152,zcrm_6221978000094156160,Advisor (Phoenix) Fullerton Financial Planning,Awaiting Contract Signature,12,zcrm_6221978000000914023,Steve Perry,2025-08-06 13:24:12,,50,,2025-07-31,2025-08-18 15:33:19,Deferred
zcrm_6221978000097484234,zcrm_6221978000097484232,Marketing Event Manager (Illinois) Rooted Retirement,Meeting Booked,0,zcrm_6221978000000914023,Steve Perry,2025-08-06 13:27:35,,33,,2025-08-06,2025-08-06 18:01:13,Meetings Completed
zcrm_6221978000097484349,zcrm_6221978000097484347,COO (Boston) South Shore Retirement Services,Engaged,8,zcrm_6221978000000914023,Steve Perry,2025-08-06 18:00:42,,6,,2025-08-06,2025-08-14 16:11:53,Awaiting Contract Signature
zcrm_6221978000097484368,zcrm_6221978000097484232,Marketing Event Manager (Illinois) Rooted Retirement,Meetings Completed,1,zcrm_6221978000000914023,Steve Perry,2025-08-06 18:01:13,,36,,2025-08-06,2025-08-07 11:56:19,Awaiting Contract Signature
zcrm_6221978000097484383,zcrm_6221978000085340037,Advisor (Indiana) Runestad Financial,Deferred,,zcrm_6221978000000914023,Steve Perry,2025-08-06 18:15:55,,10,,2025-05-09,2025-08-06 18:15:55,
zcrm_6221978000097601006,zcrm_6221978000097484232,Marketing Event Manager (Illinois) Rooted Retirement,Awaiting Contract Signature,12,zcrm_6221978000000914023,Steve Perry,2025-08-07 11:56:19,,50,,2025-08-06,2025-08-19 17:47:35,Awaiting Deposit Payment
zcrm_6221978000097990019,zcrm_6221978000095026042,"Advisor (Milwaukee, WI ) Diversified Management",Deferred,,zcrm_6221978000000914023,Steve Perry,2025-08-11 12:57:14,,10,,2025-07-21,2025-08-11 12:57:14,
zcrm_6221978000098139019,zcrm_6221978000098238103,Operations Manager (Pennsylvania) Fortune Financial,Awaiting Deposit Payment,0,zcrm_6221978000000460001,Brandon Murphy,2025-08-13 13:52:51,,70,,2025-08-13,2025-08-13 13:55:58,Intake Meeting Needed
zcrm_6221978000098228205,zcrm_6221978000088124042,CPA (Arkansas) Mach 1 Financial Group,Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-08-13 11:11:15,,10,,2025-05-20,2025-08-13 11:11:15,
zcrm_6221978000098228220,zcrm_6221978000080921097,"Financial Advisor (Kentucky) Legato Financial Group, Inc",Closed Lost,,zcrm_6221978000000460001,Brandon Murphy,2025-08-13 11:12:05,,0,,2025-04-08,2025-08-13 11:12:05,
zcrm_6221978000098238047,zcrm_6221978000094875057,Lead Advisor (El Paso) Mirau Capital,Deferred,,zcrm_6221978000000914023,Steve Perry,2025-08-13 11:26:45,,10,,2025-11-12,2025-08-13 11:26:45,
zcrm_6221978000098238105,zcrm_6221978000098238103,Operations Manager (Pennsylvania) Fortune Financial,Meeting Booked,0,zcrm_6221978000000914023,Steve Perry,2025-08-13 11:58:18,,33,,2025-08-13,2025-08-13 13:13:44,Awaiting Contract Signature
zcrm_6221978000098238174,zcrm_6221978000098238103,Operations Manager (Pennsylvania) Fortune Financial,Awaiting Contract Signature,0,zcrm_6221978000000914023,Steve Perry,2025-08-13 13:13:44,,50,,2025-08-13,2025-08-13 13:52:51,Awaiting Deposit Payment
zcrm_6221978000098251044,zcrm_6221978000098251042,Advisors (Nationwide) Naples Asset Management,Lead,2,zcrm_6221978000093425402,Daniel Romitelli,2025-08-13 14:05:50,,2,,2025-08-15,2025-08-15 14:41:28,Meeting Booked
zcrm_6221978000098258001,zcrm_6221978000098238103,Operations Manager (Pennsylvania) Fortune Financial,Intake Meeting Needed,0,zcrm_6221978000004014146,Pradeep Kumar,2025-08-13 13:55:58,,80,,2025-08-13,2025-08-13 13:57:42,Intake Meeting Scheduled
zcrm_6221978000098259001,zcrm_6221978000098238103,Operations Manager (Pennsylvania) Fortune Financial,Intake Meeting Scheduled,1,zcrm_6221978000004014146,Pradeep Kumar,2025-08-13 13:57:42,,85,,2025-08-13,2025-08-14 14:29:10,Closed Won
zcrm_6221978000098262046,zcrm_6221978000098262044,Advisor (Fort Wayne) Howard Bailey,Lead,1,zcrm_6221978000093425402,Daniel Romitelli,2025-08-13 14:56:30,,2,,2025-08-12,2025-08-14 16:35:28,Meeting Booked
zcrm_6221978000098262108,zcrm_6221978000098262106,Tom Mentzel - Referral,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-08-13 15:14:02,,2,,2025-08-13,2025-08-13 15:14:02,
zcrm_6221978000098262175,zcrm_6221978000098262173,Advisor (San Diego) BML Wealth Management,Lead,6,zcrm_6221978000093425402,Daniel Romitelli,2025-08-14 06:19:26,,2,,2025-08-13,2025-08-20 11:50:03,Engaged
zcrm_6221978000098559005,zcrm_6221978000098559003,RR - COO/CCO (Pensacola) Swan Capital,Engaged,0,zcrm_6221978000000460001,Brandon Murphy,2025-08-14 12:58:41,,6,,2025-08-22,2025-08-14 16:17:14,Meetings Completed
zcrm_6221978000098613003,zcrm_6221978000098238103,Operations Manager (Pennsylvania) Fortune Financial,Closed Won,,zcrm_6221978000077981003,Ally Hansen,2025-08-14 14:29:10,,100,,2025-08-14,2025-08-14 14:29:10,
zcrm_6221978000098624053,zcrm_6221978000097484347,COO (Boston) South Shore Retirement Services,Awaiting Contract Signature,,zcrm_6221978000000914023,Steve Perry,2025-08-14 16:11:53,,50,,2025-08-06,2025-08-14 16:11:53,
zcrm_6221978000098624082,zcrm_6221978000098559003,RR - COO/CCO (Pensacola) Swan Capital,Meetings Completed,1,zcrm_6221978000000914023,Steve Perry,2025-08-14 16:17:14,,36,,2025-08-22,2025-08-15 14:54:23,Closed Won
zcrm_6221978000098633041,zcrm_6221978000098262044,Advisor (Fort Wayne) Howard Bailey,Meeting Booked,1,zcrm_6221978000000914023,Steve Perry,2025-08-14 16:35:28,,33,,2025-08-12,2025-08-15 13:50:59,Awaiting Contract Signature
zcrm_6221978000098795028,zcrm_6221978000098559003,RR - COO/CCO (Pensacola) Swan Capital,Closed Won,,zcrm_6221978000000460001,Brandon Murphy,2025-08-15 14:54:23,,100,,2025-08-22,2025-08-15 14:54:23,
zcrm_6221978000098894001,zcrm_6221978000098262044,Advisor (Fort Wayne) Howard Bailey,Awaiting Contract Signature,12,zcrm_6221978000000914023,Steve Perry,2025-08-15 13:50:59,,50,,2025-08-12,2025-08-27 12:04:27,Deferred
zcrm_6221978000098894069,zcrm_6221978000088882314,Financial Advisor (National) Merit Financial Advisors,Intake Meeting Needed,4,zcrm_6221978000000914023,Steve Perry,2025-08-15 13:54:58,,80,,2025-05-29,2025-08-19 12:19:13,Closed Won
zcrm_6221978000098894102,zcrm_6221978000098251042,Advisors (Nationwide) Naples Asset Management,Meeting Booked,4,zcrm_6221978000000914023,Steve Perry,2025-08-15 14:41:28,,33,,2025-08-15,2025-08-19 12:23:43,Meetings Completed
zcrm_6221978000099157003,zcrm_6221978000094156160,Advisor (Phoenix) Fullerton Financial Planning,Deferred,21,zcrm_6221978000000914023,Steve Perry,2025-08-18 15:33:19,,10,,2025-07-31,2025-09-08 18:10:25,Awaiting Deposit Payment
zcrm_6221978000099356063,zcrm_6221978000088882314,Financial Advisor (National) Merit Financial Advisors,Closed Won,,zcrm_6221978000077981003,Ally Hansen,2025-08-19 12:19:13,,100,,2025-05-29,2025-08-19 12:19:13,
zcrm_6221978000099361117,zcrm_6221978000097484232,Marketing Event Manager (Illinois) Rooted Retirement,Awaiting Deposit Payment,1,zcrm_6221978000000460001,Brandon Murphy,2025-08-19 17:47:35,,70,,2025-08-06,2025-08-20 16:06:57,Closed Won
zcrm_6221978000099371001,zcrm_6221978000098251042,Advisors (Nationwide) Naples Asset Management,Meetings Completed,15,zcrm_6221978000000914023,Steve Perry,2025-08-19 12:23:43,,36,,2025-08-15,2025-09-03 11:14:11,Deferred
zcrm_6221978000099371045,zcrm_6221978000095243042,Advisor (San Francisco) Liberty Group,Awaiting Contract Signature,8,zcrm_6221978000000914023,Steve Perry,2025-08-19 12:28:36,,50,,2025-07-18,2025-08-27 12:06:15,Deferred
zcrm_6221978000099371060,zcrm_6221978000098262173,Advisor (San Diego) BML Wealth Management,Meetings Completed,14,zcrm_6221978000000914023,Steve Perry,2025-08-20 12:27:55,,36,,2025-08-13,2025-09-03 11:14:06,Deferred
zcrm_6221978000099371165,zcrm_6221978000099502166,Customer Service (Nashville) Beacon Capital Management,Meetings Completed,0,zcrm_6221978000000914023,Steve Perry,2025-08-21 13:28:30,,36,,2025-08-21,2025-08-21 13:28:32,Awaiting Contract Signature
zcrm_6221978000099371180,zcrm_6221978000099502166,Customer Service (Nashville) Beacon Capital Management,Awaiting Contract Signature,4,zcrm_6221978000000914023,Steve Perry,2025-08-21 13:28:32,,50,,2025-08-21,2025-08-25 10:45:23,Awaiting Deposit Payment
zcrm_6221978000099371195,zcrm_6221978000099502104,Craig Kirsner - Recruiting Consult,Meeting Booked,0,zcrm_6221978000000914023,Steve Perry,2025-08-21 13:29:27,,33,,2025-08-21,2025-08-21 14:35:21,Awaiting Contract Signature
zcrm_6221978000099371210,zcrm_6221978000099502042,Darcy Bergen - Recruiting Consult,Meeting Booked,0,zcrm_6221978000000914023,Steve Perry,2025-08-21 13:29:31,,33,,2025-08-21,2025-08-21 16:55:13,Meetings Completed
zcrm_6221978000099371274,zcrm_6221978000099502104,Craig Kirsner - Recruiting Consult,Awaiting Contract Signature,0,zcrm_6221978000000914023,Steve Perry,2025-08-21 14:35:21,,50,,2025-08-21,2025-08-21 15:03:49,Closed Won
zcrm_6221978000099371330,zcrm_6221978000099502228,General Recruiting (Georgia) Nicholas Wealth,Meeting Booked,0,zcrm_6221978000000914023,Steve Perry,2025-08-21 14:45:12,,33,,2025-08-21,2025-08-21 14:45:23,Meetings Completed
zcrm_6221978000099371345,zcrm_6221978000099502228,General Recruiting (Georgia) Nicholas Wealth,Meetings Completed,0,zcrm_6221978000000914023,Steve Perry,2025-08-21 14:45:23,,36,,2025-08-21,2025-08-21 14:52:24,Awaiting Contract Signature
zcrm_6221978000099371394,zcrm_6221978000099502228,General Recruiting (Georgia) Nicholas Wealth,Awaiting Contract Signature,6,zcrm_6221978000000914023,Steve Perry,2025-08-21 14:52:24,,50,,2025-08-21,2025-08-27 12:03:30,Deferred
zcrm_6221978000099371494,zcrm_6221978000091308158,Licensed Service Associate (Scottsdale) Spivak Financial,Deferred,,zcrm_6221978000000914023,Steve Perry,2025-08-21 15:55:01,,10,,2025-06-17,2025-08-21 15:55:01,
zcrm_6221978000099371541,zcrm_6221978000099502042,Darcy Bergen - Recruiting Consult,Meetings Completed,,zcrm_6221978000000914023,Steve Perry,2025-08-21 16:55:13,,36,,2025-08-21,2025-08-21 16:55:13,
zcrm_6221978000099424003,zcrm_6221978000097484232,Marketing Event Manager (Illinois) Rooted Retirement,Closed Won,0,zcrm_6221978000077981003,Ally Hansen,2025-08-20 16:06:57,,100,,2025-08-20,2025-08-20 17:03:07,Intake Meeting Scheduled
zcrm_6221978000099430021,zcrm_6221978000098262173,Advisor (San Diego) BML Wealth Management,Engaged,0,zcrm_6221978000000460001,Brandon Murphy,2025-08-20 11:50:03,,6,,2025-08-13,2025-08-20 12:27:55,Meetings Completed
zcrm_6221978000099430040,zcrm_6221978000075903236,Financial Advisor (Minneapolis) Fiat Wealth,Meeting Booked,,zcrm_6221978000000460001,Brandon Murphy,2025-08-20 11:51:58,,33,,2025-09-01,2025-08-20 11:51:58,
zcrm_6221978000099431159,zcrm_6221978000097484232,Marketing Event Manager (Illinois) Rooted Retirement,Intake Meeting Scheduled,0,zcrm_6221978000000460001,Brandon Murphy,2025-08-20 17:03:07,,85,,2025-08-20,2025-08-20 17:03:38,Closed Won
zcrm_6221978000099431174,zcrm_6221978000097484232,Marketing Event Manager (Illinois) Rooted Retirement,Closed Won,0,zcrm_6221978000000460001,Brandon Murphy,2025-08-20 17:03:38,,100,,2025-08-20,2025-08-20 17:05:34,Intake Meeting Scheduled
zcrm_6221978000099431200,zcrm_6221978000097484232,Marketing Event Manager (Illinois) Rooted Retirement,Intake Meeting Scheduled,0,zcrm_6221978000000460001,Brandon Murphy,2025-08-20 17:05:34,,85,,2025-08-20,2025-08-20 17:05:47,Closed Won
zcrm_6221978000099431215,zcrm_6221978000097484232,Marketing Event Manager (Illinois) Rooted Retirement,Closed Won,1,zcrm_6221978000000460001,Brandon Murphy,2025-08-20 17:05:47,,100,,2025-08-20,2025-08-21 13:48:38,Intake Meeting Scheduled
zcrm_6221978000099481219,zcrm_6221978000099502104,Craig Kirsner - Recruiting Consult,Closed Won,0,zcrm_6221978000000460001,Brandon Murphy,2025-08-21 15:03:49,,100,,2025-08-21,2025-08-21 17:10:26,Intake Meeting Scheduled
zcrm_6221978000099496199,zcrm_6221978000097484232,Marketing Event Manager (Illinois) Rooted Retirement,Intake Meeting Scheduled,0,zcrm_6221978000077981003,Ally Hansen,2025-08-21 13:48:38,,85,,2025-08-20,2025-08-21 13:49:25,Closed Won
zcrm_6221978000099496214,zcrm_6221978000097484232,Marketing Event Manager (Illinois) Rooted Retirement,Closed Won,,zcrm_6221978000077981003,Ally Hansen,2025-08-21 13:49:25,,100,,2025-08-20,2025-08-21 13:49:25,
zcrm_6221978000099502044,zcrm_6221978000099502042,Darcy Bergen - Recruiting Consult,Lead,0,zcrm_6221978000093425402,Daniel Romitelli,2025-08-21 12:14:29,,2,,2025-08-21,2025-08-21 13:29:31,Meeting Booked
zcrm_6221978000099502106,zcrm_6221978000099502104,Craig Kirsner - Recruiting Consult,Lead,0,zcrm_6221978000093425402,Daniel Romitelli,2025-08-21 12:44:20,,2,,2025-08-21,2025-08-21 13:29:27,Meeting Booked
zcrm_6221978000099502168,zcrm_6221978000099502166,Customer Service (Nashville) Beacon Capital Management,Lead,0,zcrm_6221978000093425402,Daniel Romitelli,2025-08-21 13:13:38,,2,,2025-08-21,2025-08-21 13:28:30,Meetings Completed
zcrm_6221978000099502230,zcrm_6221978000099502228,General Recruiting (Georgia) Nicholas Wealth,Lead,0,zcrm_6221978000093425402,Daniel Romitelli,2025-08-21 13:39:37,,2,,2025-08-21,2025-08-21 14:45:12,Meeting Booked
zcrm_6221978000099508269,zcrm_6221978000099502104,Craig Kirsner - Recruiting Consult,Intake Meeting Scheduled,0,zcrm_6221978000000460001,Brandon Murphy,2025-08-21 17:10:26,,85,,2025-08-21,2025-08-21 17:10:46,Closed Won
zcrm_6221978000099508284,zcrm_6221978000099502104,Craig Kirsner - Recruiting Consult,Closed Won,,zcrm_6221978000000460001,Brandon Murphy,2025-08-21 17:10:46,,100,,2025-08-21,2025-08-21 17:10:46,
zcrm_6221978000099905029,zcrm_6221978000097427143,Life Agent (Kansas City) MidAmerican Wealth,Intake Meeting Scheduled,6,zcrm_6221978000004014146,Pradeep Kumar,2025-08-28 00:20:41,,85,,2025-08-04,2025-09-02 09:49:55,Closed Won
zcrm_6221978000099907001,zcrm_6221978000099502166,Customer Service (Nashville) Beacon Capital Management,Awaiting Deposit Payment,0,zcrm_6221978000000460001,Brandon Murphy,2025-08-25 10:45:23,,70,,2025-08-21,2025-08-25 10:48:05,Intake Meeting Scheduled
zcrm_6221978000099921001,zcrm_6221978000099502166,Customer Service (Nashville) Beacon Capital Management,Intake Meeting Scheduled,3,zcrm_6221978000004014146,Pradeep Kumar,2025-08-25 10:48:05,,85,,2025-08-21,2025-08-28 10:59:24,Closed Won
zcrm_6221978000099962164,zcrm_6221978000097427143,Life Agent (Kansas City) MidAmerican Wealth,Awaiting Deposit Payment,0,zcrm_6221978000000460001,Brandon Murphy,2025-08-28 00:17:54,,70,,2025-08-04,2025-08-28 00:18:57,Intake Meeting Needed
zcrm_6221978000099978129,zcrm_6221978000067099110,Financial Advisor - All Things Financial,Awaiting Deposit Payment,0,zcrm_6221978000000460001,Brandon Murphy,2025-08-27 17:39:43,,70,,2025-04-01,2025-08-27 17:45:27,Intake Meeting Needed
zcrm_6221978000099994925,zcrm_6221978000099502228,General Recruiting (Georgia) Nicholas Wealth,Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-08-27 12:03:30,,10,,2025-08-21,2025-08-27 12:03:30,
zcrm_6221978000099994940,zcrm_6221978000098262044,Advisor (Fort Wayne) Howard Bailey,Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-08-27 12:04:27,,10,,2025-08-12,2025-08-27 12:04:27,
zcrm_6221978000099994955,zcrm_6221978000095243042,Advisor (San Francisco) Liberty Group,Deferred,,zcrm_6221978000000460001,Brandon Murphy,2025-08-27 12:06:15,,10,,2025-07-18,2025-08-27 12:06:15,
zcrm_6221978000100015005,zcrm_6221978000067099110,Financial Advisor - All Things Financial,Intake Meeting Needed,0,zcrm_6221978000004014146,Pradeep Kumar,2025-08-27 17:45:27,,80,,2025-04-01,2025-08-27 17:45:29,Intake Meeting Scheduled
zcrm_6221978000100024266,zcrm_6221978000099502166,Customer Service (Nashville) Beacon Capital Management,Closed Won,,zcrm_6221978000077981003,Ally Hansen,2025-08-28 10:59:24,,100,,2025-08-21,2025-08-28 10:59:24,
zcrm_6221978000100052036,zcrm_6221978000091453401,Advisor (Scottsdale) Summit Wealth Group,Engaged,7,zcrm_6221978000000914023,Steve Perry,2025-08-26 13:41:59,,6,,2025-06-27,2025-09-02 11:42:20,Meeting Booked
zcrm_6221978000100071001,zcrm_6221978000067099110,Financial Advisor - All Things Financial,Intake Meeting Scheduled,12,zcrm_6221978000004014146,Pradeep Kumar,2025-08-27 17:45:29,,85,,2025-04-01,2025-09-08 20:08:02,Closed Won
zcrm_6221978000100071009,zcrm_6221978000097427143,Life Agent (Kansas City) MidAmerican Wealth,Intake Meeting Needed,0,zcrm_6221978000004014146,Pradeep Kumar,2025-08-28 00:18:57,,80,,2025-08-04,2025-08-28 00:20:41,Intake Meeting Scheduled
zcrm_6221978000100187080,zcrm_6221978000100187078,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-08-31 12:28:01,,2,,,2025-08-31 12:28:01,
zcrm_6221978000100188091,zcrm_6221978000100188089,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-08-30 17:16:10,,2,,,2025-08-30 17:16:10,
zcrm_6221978000100188112,zcrm_6221978000100188110,"Financial Advisor (Phoenix, AZ) - Somecompany.com",Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-08-31 05:22:48,,2,,,2025-08-31 05:22:48,
zcrm_6221978000100190116,zcrm_6221978000100190114,Senior Developer (New York) - Example,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-08-30 16:49:15,,2,,,2025-08-30 16:49:15,
zcrm_6221978000100195075,zcrm_6221978000100195073,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-08-30 16:49:26,,2,,,2025-08-30 16:49:26,
zcrm_6221978000100195097,zcrm_6221978000100195095,"Founder & CEO at Wealth DynamX (St. Petersburg, Florida) - Wealth Dynamx",Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-08-31 01:40:47,,2,,,2025-08-31 01:40:47,
zcrm_6221978000100197046,zcrm_6221978000100197044,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-08-29 23:22:51,,2,,,2025-08-29 23:22:51,
zcrm_6221978000100216042,zcrm_6221978000100216040,"Financial Advisor (Phoenix, AZ) - Wealth Solutions Inc",Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-08-31 05:29:11,,2,,,2025-08-31 05:29:11,
zcrm_6221978000100219064,zcrm_6221978000100219062,"Financial Advisor (Phoenix, AZ) - Wealth Solutions Inc",Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-08-31 05:38:30,,2,,,2025-08-31 05:38:30,
zcrm_6221978000100224029,zcrm_6221978000100224027,"Financial Advisor (Phoenix, AZ) - Wealth Solutions Inc",Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-08-31 05:37:14,,2,,,2025-08-31 05:37:14,
zcrm_6221978000100226010,zcrm_6221978000100226008,Senior Developer (New York) - Example,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-08-30 17:16:05,,2,,,2025-08-30 17:16:05,
zcrm_6221978000100226032,zcrm_6221978000100226030,"Financial Advisor (Phoenix, AZ) - Wealth Solutions Inc",Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-08-31 05:47:56,,2,,,2025-08-31 05:47:56,
zcrm_6221978000100233016,zcrm_6221978000100233014,"Financial Advisor (Phoenix, AZ) - Wealth Solutions Inc",Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-08-31 05:46:48,,2,,,2025-08-31 05:46:48,
zcrm_6221978000100237014,zcrm_6221978000100237012,"Financial Advisor (Phoenix, AZ) - Wealth Solutions Inc",Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-08-31 05:53:18,,2,,,2025-08-31 05:53:18,
zcrm_6221978000100350024,zcrm_6221978000097427143,Life Agent (Kansas City) MidAmerican Wealth,Closed Won,,zcrm_6221978000077981003,Ally Hansen,2025-09-02 09:49:55,,100,,2025-09-02,2025-09-02 09:49:55,
zcrm_6221978000100414012,zcrm_6221978000087493033,"Advisor (Grand Rapids, MI) Thatcher Wealth Management",Awaiting Deposit Payment,0,zcrm_6221978000000460001,Brandon Murphy,2025-09-02 15:03:56,,70,,2025-05-15,2025-09-02 15:05:07,Intake Meeting Scheduled
zcrm_6221978000100462071,zcrm_6221978000100462069,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 02:23:11,,2,,,2025-09-03 02:23:11,
zcrm_6221978000100474001,zcrm_6221978000091453401,Advisor (Scottsdale) Summit Wealth Group,Meeting Booked,3,zcrm_6221978000000914023,Steve Perry,2025-09-02 11:42:20,,33,,2025-06-27,2025-09-05 14:26:30,Meetings Completed
zcrm_6221978000100474022,zcrm_6221978000087493033,"Advisor (Grand Rapids, MI) Thatcher Wealth Management",Meeting Booked,0,zcrm_6221978000000914023,Steve Perry,2025-09-02 14:43:19,,33,,2025-05-15,2025-09-02 14:45:04,Meetings Completed
zcrm_6221978000100474043,zcrm_6221978000087493033,"Advisor (Grand Rapids, MI) Thatcher Wealth Management",Meetings Completed,0,zcrm_6221978000000914023,Steve Perry,2025-09-02 14:45:04,,36,,2025-05-15,2025-09-02 14:54:46,Awaiting Contract Signature
zcrm_6221978000100474128,zcrm_6221978000087493033,"Advisor (Grand Rapids, MI) Thatcher Wealth Management",Awaiting Contract Signature,0,zcrm_6221978000000914023,Steve Perry,2025-09-02 14:54:46,,50,,2025-05-15,2025-09-02 15:03:56,Awaiting Deposit Payment
zcrm_6221978000100498001,zcrm_6221978000087493033,"Advisor (Grand Rapids, MI) Thatcher Wealth Management",Intake Meeting Scheduled,1,zcrm_6221978000004014146,Pradeep Kumar,2025-09-02 15:05:07,,85,,2025-05-15,2025-09-03 11:40:21,Closed Won
zcrm_6221978000100508024,zcrm_6221978000100508022,Financial Advisor (Unknown Location) - Example,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 02:23:56,,2,,,2025-09-03 02:23:56,
zcrm_6221978000100632003,zcrm_6221978000100632001,Senior Financial Advisor (Fort Wayne area) - Well Partners Recruiting,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 09:41:27,,2,,,2025-09-03 09:41:27,
zcrm_6221978000100638003,zcrm_6221978000100638001,Financial Advisor (Phone call (America/Detroit timezone)) - Example,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 09:45:06,,2,,,2025-09-03 09:45:06,
zcrm_6221978000100640004,zcrm_6221978000100640002,Financial Advisor (Zoom web conference) - The Well Recruiting Solutions,Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 10:12:04,,2,,,2025-09-03 10:12:04,
zcrm_6221978000100642037,zcrm_6221978000100642035,"Financial Advisor (21501 N. 78th Ave #100 Peoria, AZ 85382) - Seaside Wealth Management",Lead,,zcrm_6221978000093425402,Daniel Romitelli,2025-09-03 17:36:00,,2,,,2025-09-03 17:36:00,
